datetime;open;high;low;close;volume
2020-06-08;185.94;188.55;184.44;188.36;33211600
2020-06-09;188.0;190.7;187.25999;189.8;29783900
2020-06-10;191.13;198.52;191.0099945;196.84;43872300
2020-06-11;193.13;195.75999;186.070007;186.27;52854700
2020-06-12;190.53999;191.72;185.17999;187.74001;43373600
2020-06-15;184.58;190.82001;184.0099945;188.94;32770200
2020-06-16;192.89;195.58;191.46001;193.57001;42556700
2020-06-17;195.029999;196.32001;193.69;194.24001;25687800
2020-06-18;194.0;196.49001;194.0;196.32001;23061600
2020-06-19;198.59;199.28999;194.37;195.14999;44441100
2020-06-22;195.78999;200.75999;195.23;200.57001;32818900
2020-06-23;202.089996;203.95;201.42999;201.91;30917400
2020-06-24;201.60001;203.25;196.56;197.84;36740600
2020-06-25;197.8;200.61;195.47;200.34;27803900
2020-06-26;199.73;199.89;194.88;196.33;54675800
2020-06-29;195.78;198.53;193.55;198.44;26701600
2020-06-30;197.88;204.39999;197.74001;203.50999;34310300
2020-07-01;203.14;206.35001;201.77;204.7;32061200
2020-07-02;205.67999;208.020004;205.0;206.25999;29315800
2020-07-06;208.83;211.13;208.089996;210.7;31897600
2020-07-07;210.45;214.67;207.99001;208.25;33600700
2020-07-08;210.070007;213.25999;208.69;212.83;33600000
2020-07-09;216.33;216.38;211.47;214.32001;33121700
2020-07-10;213.62;214.080002;211.080002;213.67;26177600
2020-07-13;214.48;215.8;206.5;207.070007;38135600
2020-07-14;206.13;208.85001;202.029999;208.35001;37591800
2020-07-15;209.56;211.33;205.029999;208.039993;32179400
2020-07-16;205.39999;205.7;202.31;203.92;29940700
2020-07-17;204.47;205.039993;201.39;202.88;31635300
2020-07-20;205.0;212.3;203.0099945;211.60001;36884800
2020-07-21;213.66;213.94;208.029999;208.75;37990400
2020-07-22;209.2;212.3;208.39;211.75;49605700
2020-07-23;207.19;210.92;202.14999;202.53999;67457000
2020-07-24;200.42;202.86;197.50999;201.3;39827000
2020-07-27;201.47;203.97;200.86;203.85001;30160900
2020-07-28;203.61;204.7;201.74001;202.020004;23251400
2020-07-29;202.5;204.64999;202.0099945;204.059998;19632600
2020-07-30;201.0;204.46001;199.57001;203.89999;25079600
2020-07-31;204.39999;205.10001;199.0099945;205.0099945;51044000
2020-08-03;211.52;217.64;210.44;216.53999;78983000
2020-08-04;214.17;214.77;210.31;213.28999;49280100
2020-08-05;214.89999;215.0;211.57001;212.94;28806400
2020-08-06;212.34;216.37;211.55;216.35001;32656800
2020-08-07;214.85001;215.7;210.92999;212.48;27820400
2020-08-10;211.67;211.88;206.35001;208.25;36716500
2020-08-11;207.16;207.64999;203.14;203.38;36446500
2020-08-12;205.28999;210.28;204.75;209.19;28013100
2020-08-13;209.44;211.35001;208.14999;208.7;22588900
2020-08-14;208.75999;209.59;207.50999;208.89999;17958900
2020-08-17;209.60001;211.19;208.92;210.28;20184800
2020-08-18;210.53;212.36;209.21001;211.49001;21336200
2020-08-19;211.49001;212.10001;209.25;209.7;27627600
2020-08-20;209.53999;215.0;208.91;214.58;26981500
2020-08-21;213.86;216.25;212.85001;213.020004;36249300
2020-08-24;214.78999;215.52;212.42999;213.69;25460100
2020-08-25;213.10001;216.61;213.10001;216.47;23043700
2020-08-26;217.88;222.089996;217.36;221.14999;39600800
2020-08-27;222.89;231.14999;219.39999;226.58;57602200
2020-08-28;228.17999;230.64;226.58;228.91;26292900
2020-08-31;227.0;228.7;224.31;225.53;28774200
2020-09-01;225.50999;227.45;224.42999;227.27;25725500
2020-09-02;227.97;232.86;227.35001;231.64999;34080800
2020-09-03;229.27;229.31;214.96001;217.3;58400300
2020-09-04;215.10001;218.36;205.19;214.25;59664100
2020-09-08;206.5;210.029999;202.2;202.66;52924300
2020-09-09;207.60001;214.84;206.7;211.28999;45679000
2020-09-10;213.39999;214.74001;204.11;205.37;35461500
2020-09-11;207.2;208.63;201.24001;204.029999;33620100
2020-09-14;204.24001;209.2;204.029999;205.41;30375800
2020-09-15;208.42;209.78;206.92999;208.78;21823900
2020-09-16;210.62;210.64999;204.64;205.050003;26328100
2020-09-17;200.050003;204.33;199.96001;202.91;34011300
2020-09-18;202.8;203.64999;196.25;200.39;55225300
2020-09-21;197.19;202.71001;196.38;202.53999;39839700
2020-09-22;205.059998;208.10001;202.080002;207.42;33517100
2020-09-23;207.89999;208.10001;200.029999;200.59;30803800
2020-09-24;199.85001;205.57001;199.2;203.19;31202500
2020-09-25;203.55;209.039993;202.53999;207.82001;29437300
2020-09-28;210.88;212.57001;208.059998;209.44;32004900
2020-09-29;209.35001;210.070007;206.81;207.25999;24221900
2020-09-30;207.73;211.98;206.53999;210.33;33829100
2020-10-01;213.49001;213.99001;211.32001;212.46001;27158400
2020-10-02;208.0;210.99001;205.53999;206.19;33154800
2020-10-05;207.22;210.41;206.98;210.38;21331600
2020-10-06;208.82001;210.17999;204.82001;205.91;28554300
2020-10-07;207.059998;210.11;206.72;209.83;25681100
2020-10-08;210.50999;211.19;208.32001;210.58;19925800
2020-10-09;211.23;215.86;211.23;215.81;26458000
2020-10-12;218.78999;223.86;216.81;221.39999;40461400
2020-10-13;222.72;225.21001;220.42999;222.86;28950800
2020-10-14;223.0;224.22;219.13;220.86;23421700
2020-10-15;217.10001;220.36;216.0099945;219.66;22733100
2020-10-16;220.14999;222.28999;219.32001;219.66;26057900
2020-10-19;220.42;222.3;213.72;214.22;27625800
2020-10-20;215.8;217.37;213.089996;214.64999;22753500
2020-10-21;213.12;216.92;213.12;214.8;22724900
2020-10-22;213.92999;216.059998;211.7;214.89;22351500
2020-10-23;215.029999;216.28;213.16;216.23;18879600
2020-10-26;213.85001;216.34;208.10001;210.080002;37111600
2020-10-27;211.59;214.67;210.33;213.25;36700300
2020-10-28;207.67;208.84;202.10001;202.67999;51195600
2020-10-29;204.070007;207.36;203.37;204.72;31432600
2020-10-30;203.5;204.28999;199.62;202.47;36953700
2020-11-02;204.28999;205.28;200.12;202.33;30842200
2020-11-03;203.89;208.12;203.12;206.42999;27512000
2020-11-04;214.020004;218.32001;212.42;216.39;42311800
2020-11-05;222.039993;224.12;221.14999;223.28999;36080100
2020-11-06;222.25999;224.36;218.029999;223.72;25231900
2020-11-09;224.44;228.12;217.88;218.39;44395000
2020-11-10;214.5;216.5;209.72;211.0099945;44045100
2020-11-11;212.39;218.039993;212.2;216.55;29440800
2020-11-12;217.21001;219.11;214.46001;215.44;21593900
2020-11-13;216.36;217.42;214.16;216.50999;18621100
2020-11-16;214.87;217.74001;214.52;217.23;24953300
2020-11-17;216.10001;217.67999;214.080002;214.46001;24154100
2020-11-18;213.64999;215.17;210.92999;211.080002;28372800
2020-11-19;211.38;213.029999;209.92999;212.42;24792700
2020-11-20;212.2;213.28999;210.0;210.39;22843100
2020-11-23;210.95;212.28999;208.16;210.11;25683500
2020-11-24;209.59;214.25;208.86;213.86;33979700
2020-11-25;215.11;215.28999;212.46001;213.87;21012900
2020-11-27;214.85001;216.27;214.039993;215.23;14512200
2020-11-30;214.10001;214.75999;210.84;214.070007;33064800
2020-12-01;214.50999;217.32001;213.35001;216.21001;30904500
2020-12-02;214.88;215.47;212.8;215.37;23724500
2020-12-03;214.61;216.38;213.64999;214.24001;25120900
2020-12-04;214.22;215.38;213.17999;214.36;24666000
2020-12-07;214.37;215.53999;212.99001;214.28999;24620000
2020-12-08;213.97;216.95;212.89;216.0099945;23284100
2020-12-09;215.16;215.23;211.21001;211.8;32440600
2020-12-10;211.77;213.080002;210.36;210.52;26733300
2020-12-11;210.050003;213.32001;209.11;213.25999;30979400
2020-12-14;213.10001;216.21001;212.88;214.2;28798400
2020-12-15;215.17;215.42;212.24001;214.13;27000600
2020-12-16;214.75;220.11;214.72;219.28;35023300
2020-12-17;219.87;220.89;217.92;219.42;32515800
2020-12-18;218.59;219.69;216.020004;218.59;63354900
2020-12-21;217.55;224.0;217.28;222.59;37181900
2020-12-22;222.69;225.63;221.85001;223.94;22612200
2020-12-23;223.11;223.56;220.8;221.020004;18699600
2020-12-24;221.42;223.61;221.2;222.75;10550600
2020-12-28;224.45;226.029999;223.020004;224.96001;17933500
2020-12-29;226.31;227.17999;223.58;224.14999;17403200
2020-12-30;225.23;225.63;221.47;221.67999;20272300
2020-12-31;221.7;223.0;219.67999;222.42;20942100
2021-01-04;222.53;223.0;214.81;217.69;37130100
2021-01-05;217.25999;218.52;215.7;217.89999;23823000
2021-01-06;212.17;216.49001;211.94;212.25;35930700
2021-01-07;214.039993;219.34;213.71001;218.28999;27694500
2021-01-08;218.67999;220.58;217.029999;219.62;22956200
2021-01-11;218.47;218.91;216.73;217.49001;23031300
2021-01-12;216.5;217.10001;213.32001;214.92999;23249300
2021-01-13;214.020004;216.75999;213.92999;216.34;20087100
2021-01-14;215.91;217.46001;212.74001;213.020004;29480800
2021-01-15;213.52;214.50999;212.029999;212.64999;31746500
2021-01-19;213.75;216.98;212.63;216.44;30480900
2021-01-20;217.7;225.78999;217.28999;224.34;37777300
2021-01-21;224.7;226.3;222.42;224.97;30709400
2021-01-22;227.080002;230.070007;225.8;225.95;30172700
2021-01-25;229.12;229.78;224.22;229.53;33152100
2021-01-26;231.86;234.17999;230.080002;232.33;49169600
2021-01-27;238.0;240.44;230.14;232.89999;69870600
2021-01-28;235.61;242.64;235.089996;238.92999;49111200
2021-01-29;235.99001;238.020004;231.35001;231.96001;42503100
2021-02-01;235.059998;242.5;232.42999;239.64999;33314200
2021-02-02;241.3;242.31;238.69;239.50999;25916300
2021-02-03;239.57001;245.089996;239.25999;243.0;27158100
2021-02-04;242.66;243.24001;240.37;242.0099945;25296100
2021-02-05;242.23;243.28;240.42;242.2;18054800
2021-02-08;243.14999;243.67999;240.81;242.47;22211900
2021-02-09;241.87;244.75999;241.38;243.77;23565000
2021-02-10;245.0;245.92;240.89;242.82001;22186700
2021-02-11;244.78;245.14999;242.14999;244.49001;15751100
2021-02-12;243.92999;245.3;242.73;244.99001;16561100
2021-02-16;245.029999;246.13;242.92;243.7;26728500
2021-02-17;241.32001;244.31;240.94;244.2;21653500
2021-02-18;241.8;243.92999;240.86;243.78999;16925600
2021-02-19;243.75;243.86;240.17999;240.97;25262600
2021-02-22;237.42;237.92999;232.39999;234.50999;36446900
2021-02-23;230.33;234.83;228.73;233.27;30228700
2021-02-24;230.0099945;235.2;229.0;234.55;26339700
2021-02-25;232.080002;234.59;227.88;228.99001;39542200
2021-02-26;231.53;235.37;229.53999;232.38;37819200
2021-03-01;235.89999;237.47;233.14999;236.94;25324000
2021-03-02;237.0099945;237.3;233.45;233.87;22812500
2021-03-03;232.16;233.58;227.25999;227.56;34029500
2021-03-04;226.74001;232.49001;224.25999;226.73;44727800
2021-03-05;229.52;233.27;226.46001;231.60001;41872800
2021-03-08;231.37;233.37;227.13;227.39;35267400
2021-03-09;232.88;235.38;231.67;233.78;33080500
2021-03-10;237.0;237.0;232.039993;232.42;29746800
2021-03-11;234.96001;239.17;234.31;237.13;29907600
2021-03-12;234.0099945;235.82001;233.23;235.75;22653700
2021-03-15;234.96001;235.19;231.81;234.81;26034900
2021-03-16;236.28;240.059998;235.94;237.71001;28092200
2021-03-17;236.14999;238.55;233.23;237.039993;29562100
2021-03-18;232.56;234.19;230.33;230.72;34833000
2021-03-19;231.020004;232.47;229.35001;230.35001;46430700
2021-03-22;230.27;236.89999;230.14;235.99001;30127000
2021-03-23;237.49001;241.050003;237.070007;237.58;31638400
2021-03-24;237.85001;238.0;235.32001;235.46001;25620100
2021-03-25;235.3;236.94;231.57001;232.34;34061900
2021-03-26;231.55;236.71001;231.55;236.48;25479900
2021-03-29;236.59;236.8;231.88;235.24001;25227500
2021-03-30;233.53;233.85001;231.10001;231.85001;24792000
2021-03-31;232.91;239.10001;232.39;235.77;43623500
2021-04-01;238.47;242.84;238.050003;242.35001;30338000
2021-04-05;242.75999;249.96001;242.7;249.070007;36910600
2021-04-06;247.61;249.39999;246.88;247.86;22931900
2021-04-07;247.81;250.92999;247.19;249.89999;22719800
2021-04-08;252.77;254.14;252.0;253.25;23625200
2021-04-09;252.87;255.99001;252.44;255.85001;24326800
2021-04-12;254.71001;257.67001;254.62;255.91;27148700
2021-04-13;257.26001;259.19;256.82999;258.48999;23837500
2021-04-14;257.48001;258.82999;255.16;255.59;23070900
2021-04-15;257.92999;259.92999;257.73001;259.5;25627500
2021-04-16;259.47;261.0;257.60001;260.73999;24878600
2021-04-19;260.19;261.48001;257.82001;258.73999;23209300
2021-04-20;257.82001;260.20001;256.84;258.26001;19722900
2021-04-21;258.94;260.67999;257.25;260.57999;24030400
2021-04-22;260.20999;261.78;255.64;257.17001;25606200
2021-04-23;257.88;261.51001;257.26999;261.14999;21462600
2021-04-26;261.66;262.44;260.17001;261.54999;19763300
2021-04-27;261.57999;263.19;260.12;261.97;31014200
2021-04-28;256.079987;256.54001;252.95;254.56;46903100
2021-04-29;255.46001;256.10001;249.0;252.50999;40589000
2021-04-30;249.74001;253.080002;249.60001;252.17999;30945100
2021-05-03;253.39999;254.35001;251.12;251.86;19626600
2021-05-04;250.97;251.21001;245.75999;247.78999;32756100
2021-05-05;249.059998;249.5;245.82001;246.47;21901300
2021-05-06;246.45;249.86;244.69;249.73;26491100
2021-05-07;252.14999;254.3;251.17;252.46001;27032900
2021-05-10;250.87;251.73;247.12;247.17999;29299900
2021-05-11;244.55;246.60001;242.57001;246.23;33641600
2021-05-12;242.17;244.38;238.070007;239.0;36684400
2021-05-13;241.8;245.60001;241.42;243.029999;29624300
2021-05-14;245.58;249.17999;245.49001;248.14999;23901100
2021-05-17;246.55;246.59;243.52;245.17999;24970200
2021-05-18;246.27;246.41;242.89999;243.080002;20168000
2021-05-19;239.31;243.23;238.60001;243.12;25739800
2021-05-20;243.96001;247.95;243.86;246.48;21800700
2021-05-21;247.57001;248.33;244.74001;245.17;21863100
2021-05-24;247.78999;251.16;247.50999;250.78;21411500
2021-05-25;251.77;252.75;250.82001;251.72;17704300
2021-05-26;251.42999;252.94;250.75;251.49001;17771600
2021-05-27;251.17;251.48;249.25;249.31;24426200
2021-05-28;251.0;252.080002;249.56;249.67999;18270200
2021-06-01;251.23;251.28999;246.96001;247.39999;23213300
2021-06-02;248.13;249.27;245.84;247.3;19406700
2021-06-03;245.22;246.34;243.0;245.71001;25307700
2021-06-04;247.75999;251.64999;247.50999;250.78999;25281100
2021-06-07;249.98;254.089996;249.81;253.81;23079200
2021-06-08;255.16;256.01001;252.50999;252.57001;22455000
2021-06-09;253.81;255.53;253.21001;253.59;17937600
2021-06-10;254.28999;257.45999;253.67;257.23999;24563600
2021-06-11;257.98999;258.48999;256.60999;257.89001;18999700
2021-06-14;257.89999;259.95001;256.79999;259.89001;19150500
2021-06-15;259.76999;259.98999;257.67999;258.35999;18038900
2021-06-16;259.39999;260.57999;254.42;257.38;27220000
2021-06-17;256.070007;261.75;256.01001;260.89999;27565500
2021-06-18;259.63;262.29999;258.75;259.42999;37202200
2021-06-21;259.82001;263.51999;257.92001;262.63;26696100
2021-06-22;262.72;265.79001;262.39999;265.51001;24694100
2021-06-23;265.98999;266.82999;264.42999;265.26999;19518700
2021-06-24;266.16;267.85001;265.47;266.69;21446900
2021-06-25;266.23001;267.25;264.76001;265.019989;25611100
2021-06-28;266.19;268.89999;265.91;268.72;19590000
2021-06-29;268.87;271.64999;267.98001;271.39999;19937800
2021-06-30;270.69;271.35999;269.60001;270.89999;21656500
2021-07-01;269.60999;271.84;269.60001;271.60001;16725300
2021-07-02;272.82001;278.0;272.5;277.64999;26458000
2021-07-06;278.029999;279.37;274.29999;277.66;31565600
2021-07-07;279.39999;280.69;277.14999;279.92999;23260000
2021-07-08;276.89999;278.73001;274.87;277.42001;24618600
2021-07-09;275.72;278.049988;275.32001;277.94;23916700
2021-07-12;279.16;279.76999;276.57999;277.32001;18931700
2021-07-13;277.51999;282.85001;277.39001;280.98001;26120100
2021-07-14;282.35001;283.66;280.54999;282.51001;23113700
2021-07-15;282.0;282.51001;279.82999;281.029999;22604200
2021-07-16;282.070007;284.10001;279.45999;280.75;26186800
2021-07-19;278.92999;280.37;274.45001;277.01001;32935600
2021-07-20;278.029999;280.97;276.26001;279.32001;26259700
2021-07-21;278.89999;281.51999;277.29001;281.39999;24364300
2021-07-22;283.84;286.42001;283.42001;286.14001;23384100
2021-07-23;287.37;289.98999;286.5;289.67001;22768100
2021-07-26;289.0;289.69;286.64001;289.049988;23176100
2021-07-27;289.42999;289.57999;282.95001;286.54001;33604100
2021-07-28;288.98999;290.14999;283.82999;286.22;33566900
2021-07-29;286.23999;288.62;286.079987;286.5;18168300
2021-07-30;285.17001;286.66;283.91;284.91;20944800
2021-08-02;286.35999;286.76999;283.73999;284.82001;16267400
2021-08-03;285.42001;287.23001;284.0;287.12;17879000
2021-08-04;286.22;287.59;284.64999;286.51001;16191300
2021-08-05;286.88;289.63;286.10001;289.51999;13900200
2021-08-06;288.51001;289.5;287.62;289.45999;16589300
2021-08-09;289.75;291.54999;287.81;288.32999;16117600
2021-08-10;288.79999;289.25;285.20001;286.44;18616600
2021-08-11;287.20999;288.66;285.85999;286.95001;13955900
2021-08-12;286.63;289.97;286.34;289.81;14561300
2021-08-13;289.48001;292.89999;289.29999;292.85001;18249000
2021-08-16;293.19;294.82001;290.019989;294.60001;22507600
2021-08-17;292.39001;293.42999;291.079987;293.079987;20075300
2021-08-18;292.040009;294.82001;290.26999;290.73001;21813000
2021-08-19;288.69;297.47;288.64001;296.76999;29850500
2021-08-20;299.72;305.84;298.059998;304.35999;40817600
2021-08-23;303.25;305.39999;301.85001;304.64999;22830200
2021-08-24;305.019989;305.64999;302.0;302.62;18175800
2021-08-25;304.29999;304.59;300.42001;302.01001;20006100
2021-08-26;300.98999;302.42999;298.95001;299.089996;17666100
2021-08-27;298.98999;300.87;296.82999;299.72;22605700
2021-08-30;301.12;304.22;301.059998;303.59;16348100
2021-08-31;304.42001;304.5;301.5;301.88;26285300
2021-09-01;302.87;305.19;301.48999;301.82999;18983800
2021-09-02;302.20001;303.35999;300.17999;301.14999;16285600
2021-09-03;300.98999;302.60001;300.26001;301.14001;14747900
2021-09-07;301.01001;301.089996;298.20001;300.17999;17180400
2021-09-08;299.78;300.60999;297.47;300.20999;15046800
2021-09-09;300.82001;302.14001;297.0;297.25;19927000
2021-09-10;298.42001;299.92001;295.38;295.70999;19633400
2021-09-13;297.54999;298.54001;294.079987;296.98999;23652900
2021-09-14;299.56;301.39001;298.10001;299.79001;21853400
2021-09-15;303.26001;305.32001;301.82001;304.82001;28356300
2021-09-16;303.76001;305.31;300.76001;305.22;19550800
2021-09-17;304.17001;304.5;299.53;299.87;41372500
2021-09-20;296.32999;298.72;289.51999;294.29999;38278700
2021-09-21;295.69;297.54001;294.070007;294.79999;22364100
2021-09-22;296.73001;300.22;294.51001;298.57999;26626300
2021-09-23;298.85001;300.89999;297.53;299.56;18604600
2021-09-24;298.23001;299.79999;296.92999;299.35001;14999000
2021-09-27;296.14001;296.47;292.94;294.17001;23571700
2021-09-28;289.79999;290.78;282.75;283.51999;43186200
2021-09-29;285.10001;286.76999;283.01001;284.0;26353700
2021-09-30;285.70999;287.82999;281.62;281.92001;32343600
2021-10-01;282.12;289.98001;281.29001;289.10001;30086300
2021-10-04;287.39999;287.75;280.25;283.10999;31350700
2021-10-05;284.049988;290.39999;284.049988;288.76001;24993000
2021-10-06;285.78;293.63;285.51001;293.10999;28002600
2021-10-07;295.17999;296.64001;293.92001;294.85001;20430500
2021-10-08;296.22;296.64001;293.76001;294.85001;17685700
2021-10-11;292.92001;297.97;292.75;294.23001;19298600
2021-10-12;295.34;295.44;292.35001;292.88;17974100
2021-10-13;294.91;297.28;293.48999;296.31;23416300
2021-10-14;299.20999;303.26999;297.82999;302.75;27262900
2021-10-15;302.34;304.45001;300.51999;304.20999;25384800
2021-10-18;303.57001;308.20999;302.69;307.29001;22729300
2021-10-19;308.35001;309.29999;307.22;308.23001;17682100
2021-10-20;309.20999;309.70001;306.10999;307.41;16537100
2021-10-21;307.17001;311.019989;306.35999;310.76001;16918100
2021-10-22;310.39999;311.089996;307.79999;309.16;17449300
2021-10-25;309.35999;309.39999;306.45999;308.13;17554500
2021-10-26;311.0;312.39999;308.60001;310.10999;28107300
2021-10-27;316.0;326.10001;316.0;323.17001;52588700
2021-10-28;324.32999;324.87;321.35999;324.35001;26297900
2021-10-29;324.13;332.0;323.89999;331.62;34766000
2021-11-01;331.35999;331.48999;326.37;329.37;27073200
2021-11-02;330.31;333.45001;330.0;333.13;26487100
2021-11-03;333.89999;334.89999;330.64999;334.0;21500100
2021-11-04;332.89001;336.54001;329.51001;336.44;23992200
2021-11-05;338.51001;338.79001;334.42001;336.059998;22570100
2021-11-08;337.29999;337.64999;334.44;336.98999;20897000
2021-11-09;337.10999;338.72;334.53;335.95001;21307400
2021-11-10;334.57001;334.63;329.92001;330.79999;25500900
2021-11-11;331.25;333.76999;330.51001;332.42999;16849800
2021-11-12;333.92001;337.23001;333.79001;336.72;23831000
2021-11-15;337.54001;337.88;334.029999;336.070007;16723000
2021-11-16;335.67999;340.67001;335.51001;339.51001;20886800
2021-11-17;338.94;342.19;338.0;339.12;19053400
2021-11-18;338.17999;342.45001;337.12;341.26999;22463500
2021-11-19;342.64001;345.10001;342.20001;343.10999;21963400
2021-11-22;344.62;349.67001;339.54999;339.82999;31031100
2021-11-23;337.049988;339.45001;333.56;337.67999;30427600
2021-11-24;336.28;338.16;333.91;337.91;21661300
2021-11-26;334.35001;337.92999;328.12;329.67999;24217200
2021-11-29;334.94;339.029999;334.73999;336.63;28563500
2021-11-30;335.32001;337.78;328.98999;330.59;42885600
2021-12-01;335.13;339.28;329.39001;330.079987;33337600
2021-12-02;330.29999;333.48999;327.79999;329.48999;30766000
2021-12-03;331.98999;332.70001;318.029999;323.01001;41779300
2021-12-06;323.95001;327.45001;319.23001;326.19;30032600
2021-12-07;331.64001;335.79999;330.10001;334.92001;31021900
2021-12-08;335.31;335.5;330.79999;334.97;24761000
2021-12-09;334.41;336.48999;332.12;333.10001;22214200
2021-12-10;334.98001;343.0;334.79001;342.54001;38095700
2021-12-13;340.67999;343.79001;339.079987;339.39999;28899400
2021-12-14;333.22;334.64001;324.10999;328.34;44438700
2021-12-15;328.60999;335.19;324.5;334.64999;35381100
2021-12-16;335.70999;336.76001;323.019989;324.89999;35034800
2021-12-17;320.88;324.92001;317.25;323.79999;47750300
2021-12-20;320.049988;322.79999;317.57001;319.91;28326500
2021-12-21;323.29001;327.73001;319.79999;327.29001;24740600
2021-12-22;328.29999;333.60999;325.75;333.20001;24831500
2021-12-23;332.75;336.39001;332.73001;334.69;19617800
2021-12-27;335.45999;342.48001;335.42999;342.45001;19947000
2021-12-28;343.14999;343.81;340.32001;341.25;15661500
2021-12-29;341.29999;344.29999;339.67999;341.95001;15042000
2021-12-30;341.91;343.13;338.82001;339.32001;15994500
2021-12-31;338.51001;339.35999;335.85001;336.32001;18000800
2022-01-03;335.35001;338.0;329.78;334.75;28865100
2022-01-04;334.82999;335.20001;326.12;329.01001;32674300
2022-01-05;325.85999;326.070007;315.98001;316.38;40054300
2022-01-06;313.14999;318.70001;311.48999;313.88;39646100
2022-01-07;314.14999;316.5;310.089996;314.040009;32720000
2022-01-10;309.48999;314.72;304.69;314.26999;44289500
2022-01-11;313.38;316.60999;309.89001;314.98001;29386800
2022-01-12;319.67001;323.41;317.079987;318.26999;34372200
2022-01-13;320.47;320.88;304.0;304.79999;45366000
2022-01-14;304.25;310.82001;303.75;310.20001;39846400
2022-01-18;304.070007;309.79999;301.73999;302.64999;42333200
2022-01-19;306.29001;313.91;302.70001;303.32999;45933900
2022-01-20;309.070007;311.64999;301.14001;301.60001;35380700
2022-01-21;302.69;304.10999;295.60999;296.029999;57984400
2022-01-24;292.20001;297.10999;276.049988;296.37;85731500
2022-01-25;291.51999;294.98999;285.17001;288.48999;72848600
2022-01-26;307.98999;308.5;293.029999;296.70999;90428900
2022-01-27;302.66;307.29999;297.92999;299.84;53481300
2022-01-28;300.23001;308.48001;294.45001;308.26001;49743700
2022-01-31;308.95001;312.38;306.37;310.98001;46444500
2022-02-01;310.41;310.63;305.13;308.76001;40950400
2022-02-02;309.63;315.12;308.88;313.45999;36636000
2022-02-03;309.48999;311.23001;299.95999;301.25;43730000
2022-02-04;300.20999;308.79999;299.97;305.94;35096500
2022-02-07;306.17001;307.84;299.89999;300.95001;28533300
2022-02-08;301.25;305.56;299.95001;304.56;32421200
2022-02-09;309.87;311.92999;307.39001;311.20999;31284700
2022-02-10;304.040009;309.12;300.70001;302.38;45386200
2022-02-11;303.19;304.29001;294.22;295.040009;39175600
2022-02-14;293.76999;296.76001;291.35001;295.0;36359500
2022-02-15;300.01001;300.79999;297.019989;300.47;27058300
2022-02-16;298.37;300.87;293.67999;299.5;29982100
2022-02-17;296.35999;296.79999;290.0;290.73001;32461600
2022-02-18;293.049988;293.85999;286.31;287.92999;34264000
2022-02-22;285.0;291.54001;284.5;287.72;41736100
2022-02-23;290.17999;291.70001;280.10001;280.26999;37811200
2022-02-24;272.51001;295.16;271.51999;294.59;56989700
2022-02-25;295.14001;297.63;291.64999;297.31;32546700
2022-02-28;294.31;299.14001;293.0;298.79001;34627500
2022-03-01;296.39999;299.97;292.14999;294.95001;31217800
2022-03-02;295.35999;301.47;293.70001;300.19;31873000
2022-03-03;302.89001;303.13;294.049988;295.92001;27314500
2022-03-04;294.29001;295.66;287.17001;289.85999;32356500
2022-03-07;288.53;289.69;278.53;278.91;43157200
2022-03-08;277.79999;283.95999;270.0;275.85001;48159500
2022-03-09;283.44;289.60001;280.78;288.5;35204500
2022-03-10;283.019989;286.60001;280.57999;285.59;30628000
2022-03-11;287.95999;289.51001;279.42999;280.070007;27209300
2022-03-14;280.34;285.39999;275.82001;276.44;30660700
2022-03-15;280.35001;287.82001;278.73001;287.14999;34245100
2022-03-16;289.10999;294.57001;283.20001;294.39001;37826300
2022-03-17;293.29001;295.60999;289.37;295.22;30816600
2022-03-18;295.37;301.0;292.73001;300.42999;43390600
2022-03-21;298.89001;300.14001;294.89999;299.16;28351200
2022-03-22;299.79999;305.0;298.76999;304.059998;27599700
2022-03-23;300.51001;303.23001;297.72;299.48999;25715400
2022-03-24;299.14001;304.20001;298.32001;304.10001;24484500
2022-03-25;305.23001;305.5;299.29001;303.67999;22566500
2022-03-28;304.32999;310.79999;304.32999;310.70001;29578200
2022-03-29;313.91;315.82001;309.049988;315.41;30393400
2022-03-30;313.76001;315.95001;311.57999;313.85999;28163600
2022-03-31;313.89999;315.14001;307.89001;308.31;33422100
2022-04-01;309.37;310.13;305.54001;309.42001;27110500
2022-04-04;310.089996;315.10999;309.70999;314.97;24289600
2022-04-05;313.26999;314.87;309.87;310.88;23156700
2022-04-06;305.19;307.0;296.70999;299.5;40110400
